"grantee1","latlong1","grantee2","latlong2","seconds","miles"
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Ben Franklin Transit","46.239185+-119.240989",13505,229.069111389485
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677",2335,29.9718394575678
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",4041,61.6586634057106
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",4041,61.6586634057106
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",8564,120.512457249662
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","City of Ellensburg","46.997139+-120.5429167",7667,129.496241947029
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","City of Longview","46.1189275+-122.9470869",9549,160.777310506641
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","City of Pullman","46.7358473+-117.1898316",17768,306.919465322516
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","City of Yakima","46.6146036+-120.5399701",9455,164.44029368488
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",9891,89.6284448818898
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Coastal Community Action Program","46.9751055+-123.8181052",8475,137.080698719478
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Columbia County Transit Authority","46.3135282+-117.9896769",17419,292.604315795753
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Community Action of Skagit County","48.4408499+-122.3360986",2184,35.0813747713354
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Community Transit","47.935911+-122.252329",893,6.27274218563589
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Council on Aging & Human Services, Inc.","46.8795917+-117.3649728",16680,292.120889008192
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Cowlitz Indian Tribe","46.135192+-122.9327984",9393,156.25
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","ECHHO - Ecumenical Christian Helping Hands Organization","48.1150606+-122.7602944",8175,61.3336862721705
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Entiat Valley Community Services (EVCS)","47.6755363+-120.2099281",9632,136.221963731806
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Entrust Community Services","46.594791+-120.5223518",9695,165.773134892229
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Everett Transit","47.9747952+-122.1934996",233,0.95566889366102
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Garfield County Transportation Authority","46.4744087+-117.5982103",17649,297.996575001988
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Grant Transit Authority","47.1284982+-119.2769928",11288,199.258207070707
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Grays Harbor Transportation Authority","46.9717268+-123.8552435",8750,139.203924083353
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Hopelink","47.6101989+-122.1414751",2347,30.8771772846576
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","HopeSource","46.9842027+-120.5386228",7757,131.754926230812
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Human Services Council, Inc.","45.6214691+-122.5365338",11580,197.016921180307
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Island County Public Transportation Benefit Area Corporation","48.2084833+-122.641684",4780,35.5946273761234
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Jamestown S'Klallam Tribe","48.0254542+-122.9962656",7954,65.2470820408813
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Jefferson Transit Authority","48.0505321+-122.8185547",7519,55.5555555555556
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Kalispel Indian Community of the Kalispel Reservation","48.3454559+-117.2718961",20485,355.905884633739
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","King County Metro Transit","47.5990865+-122.3313145",2181,29.2032032927702
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Kitsap County Public Transportation Benefit Area Authority","47.5632656+-122.6247445",6050,93.4821890161457
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Klickitat County Senior Services","45.821592+-120.8236469",13653,233.099946313529
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Lewis Public Transportation Benefit Area","46.7146295+-122.952936",7013,112.664539091704
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Lower Columbia Community Action Council, Inc.","46.1402368+-122.9326816",9322,155.21976656327
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Lower Elwha Klallam Tribe","48.1273148+-123.5426088",10335,94.2638739759803
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Lummi Tribe of the Lummi Reservation","48.7920179+-122.6261531",4470,73.121719160105
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Makah Tribal Council","48.3648679+-124.6138052",15639,157.468508907977
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Mason County Public Transportation Benefit Area","47.2406378+-123.1010602",7013,112.283017179671
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Mid-Columbia Economic Development District (MCEDD)","45.5999847+-121.1787727",15582,264.989337270341
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Mt. Si Senior Center","47.4928162+-121.7885425",3379,51.8453481667064
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Northshore Senior Center","47.7560448+-122.2026247",1467,19.167437166945
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Okanogan County Transit Authority","48.3626993+-119.5817291",14065,205.007133341287
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Okanogan County Transportation & Nutrition","48.3626993+-119.5817291",14065,205.007133341287
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Olympic Community Action Programs (OlyCAP)","48.105573+-122.80489",7879,59.1812564622604
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Pacific County Public Transportation Benefit Area","46.6849881+-123.7348418",9720,152.444722818739
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","People For People","46.6040141+-120.5146606",9507,164.213493199714
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Pierce County Human Services","47.2499232+-122.4433833",3960,61.4753589040006
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Pierce Transit","47.1709133+-122.4844693",4327,67.0316601049869
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Puget Sound Educational Service District","47.4725062+-122.2346646",2754,39.6782788515072
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Rural Resources Community Action","48.5358622+-117.9056307",20775,303.849270261672
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","San Juan County","48.5353048+-123.0194257",9797,75.635165632705
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Sauk-Suiattle Indian Tribe","48.3200381+-121.5529776",3753,52.5214000238607
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Senior Services of Snohomish County","47.8203422+-122.3014052",1199,13.4694633341287
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Skagit Transit System","48.4806171+-122.3316855",2316,38.5461405392508
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Skamania County Senior Services","45.6923108+-121.8940865",13946,234.162491052255
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Snohomish County Workforce Development Council","47.8763418+-122.2452246",852,8.38291875447387
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Sound Generations","47.6136836+-122.3444571",2161,28.8626918794242
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Special Mobility Services, Inc.","45.5259917+-122.644411",11918,203.378519446433
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Spokane Transit Authority","47.6683727+-117.430667",16547,301.171160423129
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Spokane Tribe of Indians","47.886156+-117.9894493",18787,276.533792650919
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Squaxin Island Tribe","47.1217757+-123.0803069",6400,102.811456096397
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","The Arc of Tri-Cities","46.2346178+-119.2292752",13519,229.558751888968
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Thurston County Public Benefit Transportation Area (Intercity Transit)","47.044311+-122.8574776",5423,86.8714209019327
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Thurston Regional Planning Council","47.0278081+-122.9202783",5698,90.8668376680188
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Tri County Economic Development District","48.5357394+-117.9070033",20834,303.884067048437
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","United Way of Pierce County","47.2490399+-122.4371755",3919,61.3430068400541
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Valley Transit","46.0593099+-118.362419",16658,282.288932633421
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Wahkiakum County Health and Human Services","46.2152416+-123.3875323",11247,180.743209655611
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","Whatcom Council of Governments","48.749823+-122.4734545",3592,60.7558110633898
"Catholic Community Services of Snohomish County","47.98164+-122.2032403","White Pass Community Services Coalition  (WPCSC)","46.5577544+-122.2741656",8423,114.395679233278
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Around the Sound LLC","47.2312078+-122.4659419",2673,34.965178358387
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Asotin County Public Transportation Benefit Area","46.4188573+-117.0680059",18152,310.330171796707
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Ben Franklin Transit","46.239185+-119.240989",12226,206.34121729102
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Catholic Community Services of Snohomish County","47.98164+-122.2032403",2390,30.7162421458681
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Catholic Community Services of Western Washington (Pierce County)","47.2496766+-122.4463095",2636,34.5177910999761
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Catholic Community Services of Western Washington (Thurston County)","47.2496766+-122.4463095",2636,34.5177910999761
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Chelan-Douglas PTBA (Link)","47.467059+-120.326368",8890,144.72418575519
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","City of Ellensburg","46.997139+-120.5429167",6388,106.768969219757
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","City of Longview","46.1189275+-122.9470869",8145,133.636438200907
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","City of Pullman","46.7358473+-117.1898316",16489,284.192192595244
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","City of Yakima","46.6146036+-120.5399701",8177,141.713020957608
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Clallam County Public Transportation Benefit Area","48.1101329+-123.4625169",9628,85.3869651236777
"Catholic Community Services of Western Washington (King County)","47.601159+-122.3016677","Coastal Community Action Program","46.9751055+-123.8181052",7071,109.939826413744
