"grantee_origin","lat_origin","long_origin","grantee_destination","lat_destination","long_destination","miles","minutes"
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Ben Franklin Transit",46.239185,-119.240989,229.069111389485,226
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,29.9718394575678,39
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,61.6586634057106,68
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,61.6586634057106,68
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,120.512457249662,143
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"City of Ellensburg",46.997139,-120.5429167,129.496241947029,128
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"City of Longview",46.1189275,-122.9470869,160.777310506641,160
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"City of Pullman",46.7358473,-117.1898316,306.919465322516,297
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"City of Yakima",46.6146036,-120.5399701,164.44029368488,158
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,89.6284448818898,165
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Coastal Community Action Program",46.9751055,-123.8181052,137.080698719478,142
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Columbia County Transit Authority",46.3135282,-117.9896769,292.604315795753,291
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Community Action of Skagit County",48.4408499,-122.3360986,35.0813747713354,37
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Community Transit",47.935911,-122.252329,6.27274218563589,15
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,292.120889008192,278
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Cowlitz Indian Tribe",46.135192,-122.9327984,156.25,157
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,61.3336862721705,137
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,136.221963731806,161
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Entrust Community Services",46.594791,-120.5223518,165.773134892229,162
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Everett Transit",47.9747952,-122.1934996,0.95566889366102,4
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Garfield County Transportation Authority",46.4744087,-117.5982103,297.996575001988,295
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Grant Transit Authority",47.1284982,-119.2769928,199.258207070707,189
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Grays Harbor Transportation Authority",46.9717268,-123.8552435,139.203924083353,146
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Hopelink",47.6101989,-122.1414751,30.8771772846576,40
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"HopeSource",46.9842027,-120.5386228,131.754926230812,130
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Human Services Council, Inc.",45.6214691,-122.5365338,197.016921180307,193
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Island County Public Transportation Benefit Area Corporation",48.2084833,-122.641684,35.5946273761234,80
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Jamestown S'Klallam Tribe",48.0254542,-122.9962656,65.2470820408813,133
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Jefferson Transit Authority",48.0505321,-122.8185547,55.5555555555556,126
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Kalispel Indian Community of the Kalispel Reservation",48.3454559,-117.2718961,355.905884633739,342
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"King County Metro Transit",47.5990865,-122.3313145,29.2032032927702,37
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Kitsap County Public Transportation Benefit Area Authority",47.5632656,-122.6247445,93.4821890161457,101
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Klickitat County Senior Services",45.821592,-120.8236469,233.099946313529,228
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Lewis Public Transportation Benefit Area",46.7146295,-122.952936,112.664539091704,117
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Lower Columbia Community Action Council, Inc.",46.1402368,-122.9326816,155.21976656327,156
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Lower Elwha Klallam Tribe",48.1273148,-123.5426088,94.2638739759803,173
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Lummi Tribe of the Lummi Reservation",48.7920179,-122.6261531,73.121719160105,75
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Makah Tribal Council",48.3648679,-124.6138052,157.468508907977,261
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Mason County Public Transportation Benefit Area",47.2406378,-123.1010602,112.283017179671,117
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Mid-Columbia Economic Development District (MCEDD)",45.5999847,-121.1787727,264.989337270341,260
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Mt. Si Senior Center",47.4928162,-121.7885425,51.8453481667064,57
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Northshore Senior Center",47.7560448,-122.2026247,19.167437166945,25
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Okanogan County Transit Authority",48.3626993,-119.5817291,205.007133341287,235
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Okanogan County Transportation & Nutrition",48.3626993,-119.5817291,205.007133341287,235
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Olympic Community Action Programs (OlyCAP)",48.105573,-122.80489,59.1812564622604,132
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Pacific County Public Transportation Benefit Area",46.6849881,-123.7348418,152.444722818739,162
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"People For People",46.6040141,-120.5146606,164.213493199714,159
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Pierce County Human Services",47.2499232,-122.4433833,61.4753589040006,66
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Pierce Transit",47.1709133,-122.4844693,67.0316601049869,73
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Puget Sound Educational Service District",47.4725062,-122.2346646,39.6782788515072,46
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Rural Resources Community Action",48.5358622,-117.9056307,303.849270261672,347
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"San Juan County",48.5353048,-123.0194257,75.635165632705,164
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Sauk-Suiattle Indian Tribe",48.3200381,-121.5529776,52.5214000238607,63
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Senior Services of Snohomish County",47.8203422,-122.3014052,13.4694633341287,20
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Skagit Transit System",48.4806171,-122.3316855,38.5461405392508,39
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Skamania County Senior Services",45.6923108,-121.8940865,234.162491052255,233
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Snohomish County Workforce Development Council",47.8763418,-122.2452246,8.38291875447387,15
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Sound Generations",47.6136836,-122.3444571,28.8626918794242,37
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Special Mobility Services, Inc.",45.5259917,-122.644411,203.378519446433,199
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Spokane Transit Authority",47.6683727,-117.430667,301.171160423129,276
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Spokane Tribe of Indians",47.886156,-117.9894493,276.533792650919,314
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Squaxin Island Tribe",47.1217757,-123.0803069,102.811456096397,107
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"The Arc of Tri-Cities",46.2346178,-119.2292752,229.558751888968,226
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Thurston County Public Benefit Transportation Area (Intercity Transit)",47.044311,-122.8574776,86.8714209019327,91
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Thurston Regional Planning Council",47.0278081,-122.9202783,90.8668376680188,95
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Tri County Economic Development District",48.5357394,-117.9070033,303.884067048437,348
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"United Way of Pierce County",47.2490399,-122.4371755,61.3430068400541,66
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Valley Transit",46.0593099,-118.362419,282.288932633421,278
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Wahkiakum County Health and Human Services",46.2152416,-123.3875323,180.743209655611,188
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"Whatcom Council of Governments",48.749823,-122.4734545,60.7558110633898,60
"Catholic Community Services of Snohomish County",47.98164,-122.2032403,"White Pass Community Services Coalition  (WPCSC)",46.5577544,-122.2741656,114.395679233278,141
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Around the Sound LLC",47.2312078,-122.4659419,34.965178358387,45
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Asotin County Public Transportation Benefit Area",46.4188573,-117.0680059,310.330171796707,303
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Ben Franklin Transit",46.239185,-119.240989,206.34121729102,204
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Catholic Community Services of Snohomish County",47.98164,-122.2032403,30.7162421458681,40
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Catholic Community Services of Western Washington (Pierce County)",47.2496766,-122.4463095,34.5177910999761,44
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Catholic Community Services of Western Washington (Thurston County)",47.2496766,-122.4463095,34.5177910999761,44
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Chelan-Douglas PTBA (Link)",47.467059,-120.326368,144.72418575519,149
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"City of Ellensburg",46.997139,-120.5429167,106.768969219757,107
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"City of Longview",46.1189275,-122.9470869,133.636438200907,136
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"City of Pullman",46.7358473,-117.1898316,284.192192595244,275
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"City of Yakima",46.6146036,-120.5399701,141.713020957608,137
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Clallam County Public Transportation Benefit Area",48.1101329,-123.4625169,85.3869651236777,161
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Coastal Community Action Program",46.9751055,-123.8181052,109.939826413744,118
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Columbia County Transit Authority",46.3135282,-117.9896769,269.876421697288,269
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Community Action of Skagit County",48.4408499,-122.3360986,64.3796478565179,70
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Community Transit",47.935911,-122.252329,29.6773095124473,39
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Council on Aging & Human Services, Inc.",46.8795917,-117.3649728,269.393616280919,257
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Cowlitz Indian Tribe",46.135192,-122.9327984,129.108506323073,134
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"ECHHO - Ecumenical Christian Helping Hands Organization",48.1150606,-122.7602944,57.0928278851507,132
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Entiat Valley Community Services (EVCS)",47.6755363,-120.2099281,160.433692237334,166
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Entrust Community Services",46.594791,-120.5223518,143.045240793764,141
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Everett Transit",47.9747952,-122.1934996,30.0830649009783,39
"Catholic Community Services of Western Washington (King County)",47.601159,-122.3016677,"Garfield County Transportation Authority",46.4744087,-117.5982103,275.268680903523,273
